brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
ford, Kuga,2017,Manual,20530.0,Diesel,145.0,54.3,2.0,15495
vw, Golf,2019,Semi-Auto,7074.0,Petrol,150.0,32.8,2.0,30001
hyundi, IX20,2018,Manual,2259.0,Petrol,145.0,37.2,1.6,15495
audi, A3,2013,Manual,27267.0,Petrol,30.0,54.3,1.4,11399
bmw, X3,2019,Automatic,7105.0,Diesel,145.0,54.3,2.0,36999
vw, Tiguan,2017,Manual,25395.0,Diesel,125.0,58.9,2.0,16499
vw, Golf,2015,Manual,41214.0,Diesel,0.0,68.9,1.6,9450
toyota, Yaris,2016,Automatic,17669.0,Petrol,30.0,,1.3,10998
merc, SL CLASS,2019,Semi-Auto,670.0,Petrol,145.0,36.7,3.0,49299
vauxhall, Corsa,2013,Manual,55926.0,Petrol,,51.4,1.4,4499
skoda, Superb,2019,Automatic,4595.0,Diesel,145.0,54.3,2.0,23491
vw, Tiguan,2017,Manual,29600.0,Petrol,150.0,,1.4,16995
vauxhall, Mokka X,2019,Manual,12768.0,Petrol,145.0,39.2,1.4,12998
audi, A1,2018,Semi-Auto,14682.0,Petrol,145.0,56.5,1.4,16990
bmw, 2 Series,2017,Automatic,20996.0,Diesel,20.0,68.9,2.0,13700
audi, A3,2017,Automatic,36521.0,Diesel,145.0,,2.0,17999
merc, A Class,2016,Manual,31865.0,Diesel,20.0,68.9,1.5,14555
audi, A4,2016,Manual,33334.0,Diesel,30.0,67.3,2.0,17290
ford, Focus,2019,Manual,5443.0,Petrol,145.0,60.1,1.0,17699
ford, Fiesta,2018,Manual,8800.0,Petrol,145.0,65.7,1.0,12299
bmw, M5,2016,Automatic,39200.0,Petrol,555.0,28.5,4.4,35995
merc, GLA Class,2019,Semi-Auto,4155.0,Diesel,,56.5,2.1,26599
skoda, Fabia,2016,Manual,24310.0,Petrol,20.0,58.8,1.0,7450
hyundi, Santa Fe,2019,Semi-Auto,1.0,Diesel,145.0,,2.2,40365
ford, Fiesta,2019,Manual,6987.0,Petrol,145.0,48.7,1.1,13140
vauxhall, Astra,2017,Manual,21748.0,Diesel,145.0,76.3,1.6,11498
ford, S-MAX,2017,Automatic,14781.0,Diesel,145.0,52.3,2.0,19999
merc, A Class,2016,Semi-Auto,17171.0,Petrol,165.0,45.6,2.0,21998
toyota, Yaris,2017,Manual,29000.0,Petrol,30.0,,1.3,8188
merc, GLA Class,2019,Automatic,2838.0,Diesel,145.0,64.2,2.1,25299
vauxhall, Insignia,2015,Manual,28697.0,Petrol,205.0,40.4,1.8,6999
vw, Passat,2015,Manual,45850.0,Diesel,20.0,68.9,2.0,10995
merc, C Class,2017,Automatic,,Petrol,260.0,35.3,3.0,32995
audi, Q3,2016,Manual,20871.0,Petrol,150.0,49.6,1.4,18800
vauxhall, Insignia,2019,Manual,19196.0,Diesel,145.0,53.3,2.0,15995
audi, Q7,2020,Semi-Auto,1364.0,Diesel,,33.2,3.0,54995
audi, Q3,2019,Manual,5000.0,Petrol,145.0,40.9,1.5,24990
audi, Q2,2019,Manual,3198.0,Diesel,145.0,49.6,1.6,20950
ford, Focus,2018,Manual,13933.0,Petrol,145.0,,2.0,18497
vw, Polo,2017,Manual,13735.0,Petrol,20.0,60.1,1.2,10917
skoda, Kodiaq,2017,Automatic,18989.0,Diesel,145.0,,2.0,19998
audi, A4,2015,Automatic,21794.0,Diesel,125.0,56.5,2.0,13799
ford, Kuga,2019,Manual,11000.0,Diesel,145.0,47.9,2.0,19800
vw, Sharan,2019,Manual,13055.0,Diesel,145.0,44.8,2.0,19192
merc, C Class,2017,Automatic,21000.0,Diesel,30.0,65.7,2.1,24900
bmw, X3,2016,Automatic,110390.0,Diesel,145.0,54.3,2.0,13795
merc, E Class,2012,Automatic,83763.0,Diesel,145.0,55.4,2.1,8999
ford, Fiesta,2018,Manual,17742.0,Petrol,145.0,,1.0,11100
hyundi, Ioniq,2018,Automatic,6493.0,Hybrid,,78.5,1.6,17150
toyota, Aygo,2017,Manual,11730.0,Petrol,0.0,68.9,1.0,7750
skoda, Fabia,2017,Manual,8675.0,Petrol,145.0,64.2,1.0,10495
bmw, M2,2016,Semi-Auto,14712.0,Petrol,260.0,35.8,3.0,31000
merc, GLE Class,2019,Automatic,2515.0,Diesel,145.0,36.7,3.0,46650
merc, GLA Class,2019,Automatic,10636.0,Petrol,150.0,36.2,1.6,24980
toyota, Avensis,2017,Manual,35650.0,Petrol,,47.1,1.8,12995
vauxhall, Astra,2017,Automatic,25839.0,Petrol,125.0,50.4,1.4,11985
ford, Fiesta,2017,Manual,12901.0,Petrol,150.0,65.7,1.0,11500
vauxhall, Astra,2016,Manual,28666.0,Petrol,20.0,64.2,1.0,8195
skoda, Octavia,2019,Semi-Auto,10.0,Diesel,145.0,53.3,2.0,19998
bmw, i3,2017,Automatic,16867.0,Hybrid,135.0,470.8,0.0,21494
bmw, X1,2017,Manual,34625.0,Diesel,150.0,60.1,2.0,17900
ford, EcoSport,2017,Manual,9862.0,Petrol,125.0,52.3,1.0,11590
bmw, 2 Series,2017,Automatic,13475.0,Diesel,145.0,62.8,2.0,18675
ford, Focus,2018,Manual,13794.0,Petrol,145.0,60.1,1.0,15997
hyundi, I10,2017,Manual,16636.0,Petrol,145.0,60.1,0.0,8000
vauxhall, Corsa,2019,Manual,50.0,Petrol,150.0,43.5,1.4,11799
ford, C-MAX,2017,Manual,9786.0,Petrol,30.0,55.4,1.0,11500
audi, A6,2019,Automatic,9647.0,Diesel,150.0,50.4,2.0,29450
merc, A Class,2019,Semi-Auto,16.0,Petrol,145.0,28.5,1.3,25480
vw, CC,2017,Manual,20405.0,Diesel,30.0,62.8,2.0,13499
merc, E Class,2017,Semi-Auto,9012.0,Diesel,145.0,65.7,2.0,23599
vw, Golf,2017,Semi-Auto,38404.0,Petrol,150.0,55.4,1.4,13340
vauxhall, Mokka X,2016,Manual,16712.0,Petrol,145.0,47.1,1.4,11498
vauxhall, Grandland X,2019,Automatic,6522.0,Petrol,145.0,43.5,1.2,20000
vauxhall, Viva,2019,Manual,2483.0,Petrol,,46.3,1.0,6999
vw, Passat,2020,Semi-Auto,10.0,Petrol,145.0,41.5,1.5,29290
bmw, Z4,2020,Semi-Auto,4825.0,Petrol,150.0,38.7,2.0,31990
skoda, Superb,2019,Semi-Auto,1720.0,Petrol,145.0,36.7,1.5,20995
toyota, Hilux,2018,Automatic,12255.0,Diesel,260.0,36.2,2.4,24995
ford, Fiesta,2004,Manual,111000.0,Petrol,160.0,45.6,1.2,999
skoda, Scala,2020,Manual,4500.0,Petrol,145.0,50.4,1.0,17990
vauxhall, Crossland X,2017,Manual,31858.0,Petrol,145.0,57.7,1.2,10995
merc, GLC Class,2019,Semi-Auto,9889.0,Diesel,145.0,56.5,2.1,34699
vauxhall, Grandland X,2018,Automatic,5060.0,Petrol,145.0,43.5,1.2,14999
merc, C Class,2016,Semi-Auto,,Diesel,20.0,68.9,2.1,20890
merc, GL Class,2015,Automatic,53789.0,Diesel,125.0,56.5,2.1,16499
audi, A4,2017,Semi-Auto,29399.0,Petrol,145.0,50.4,2.0,17612
toyota, Aygo,2010,Manual,54000.0,Petrol,20.0,61.4,1.0,3195
skoda, Kodiaq,2018,Automatic,12036.0,Petrol,145.0,44.8,1.4,22995
vauxhall, Corsa,2018,Manual,17243.0,Petrol,145.0,55.4,1.4,8405
vw, Sharan,2019,Semi-Auto,6097.0,Diesel,145.0,41.5,2.0,23695
ford, Fiesta,2016,Manual,23771.0,Petrol,0.0,65.7,1.0,8198
toyota, Yaris,2018,Manual,19377.0,Petrol,145.0,58.9,1.5,9740
vauxhall, Astra,2015,Manual,80490.0,Petrol,125.0,51.4,1.4,8490
vauxhall, Mokka X,2019,Semi-Auto,13831.0,Petrol,145.0,,1.4,14489
merc, GLE Class,2019,Automatic,8112.0,Diesel,145.0,,3.0,48444
toyota, Aygo,2015,Manual,31830.0,Petrol,0.0,,1.0,5995
bmw, X2,2019,Manual,6764.0,Diesel,150.0,48.7,2.0,24990
ford, Focus,2017,Manual,34800.0,Petrol,145.0,60.1,1.0,10500
vw, Up,2014,Manual,19955.0,Petrol,20.0,60.1,1.0,5999
audi, Q3,2016,Semi-Auto,42583.0,Diesel,,51.4,2.0,16990
audi, A6,2016,Automatic,47750.0,Diesel,160.0,52.3,3.0,24990
audi, A1,2016,Manual,22669.0,Petrol,,57.6,1.4,11498
vw, Passat,2019,Manual,14412.0,Petrol,145.0,47.1,1.5,14298
audi, Q7,2017,Semi-Auto,15328.0,Diesel,300.0,,4.0,53450
merc, A Class,2016,Manual,29850.0,Diesel,20.0,68.9,1.5,15199
vw, Passat,2020,Semi-Auto,2000.0,Hybrid,135.0,43.5,1.4,38000
bmw, 1 Series,2019,Automatic,999.0,Diesel,145.0,,2.0,28888
merc, C Class,2016,Semi-Auto,37188.0,Diesel,20.0,67.3,2.1,21500
vauxhall, Grandland X,2019,Manual,13700.0,Petrol,145.0,44.1,1.2,15995
toyota, Aygo,2017,Manual,17289.0,Petrol,145.0,68.9,1.0,7995
merc, A Class,2019,Automatic,12763.0,Petrol,145.0,53.3,1.3,20150
audi, A1,2016,Automatic,21246.0,Petrol,20.0,64.2,1.0,11199
audi, A6,2015,Semi-Auto,42500.0,Petrol,325.0,30.1,4.0,27950
vw, CC,2014,Semi-Auto,57954.0,Diesel,145.0,53.3,2.0,9580
vauxhall, Insignia,2019,Manual,15334.0,Diesel,145.0,53.3,2.0,15498
bmw, 3 Series,2017,Automatic,34437.0,Diesel,145.0,56.5,3.0,17400
bmw, X3,2019,Automatic,,Diesel,145.0,54.3,2.0,42000
vauxhall, Insignia,2017,Manual,27726.0,Diesel,145.0,53.3,2.0,12699
merc, CLS Class,2019,Semi-Auto,7036.0,Diesel,145.0,48.7,2.9,36490
vw, Passat,2016,Semi-Auto,30001.0,Diesel,125.0,60.1,2.0,15691
merc, C Class,2017,Automatic,52897.0,Other,0.0,134.5,2.0,17400
merc, SL CLASS,2017,Manual,21173.0,Petrol,145.0,48.7,1.6,19490
audi, A4,2017,Semi-Auto,16508.0,Petrol,145.0,49.6,1.4,20900
toyota, Aygo,2018,Semi-Auto,5113.0,Petrol,150.0,67.3,1.0,10241
bmw, 2 Series,2017,Manual,24216.0,Diesel,30.0,64.2,2.0,15999
vauxhall, Corsa,2017,Manual,24337.0,Petrol,150.0,55.4,1.4,7699
merc, S Class,2019,Semi-Auto,9252.0,Diesel,145.0,52.3,3.0,46250
ford, Fiesta,2017,Manual,19130.0,Petrol,150.0,65.7,1.0,10498
merc, C Class,2019,Semi-Auto,5572.0,Petrol,145.0,45.6,1.5,21980
audi, Q3,2017,Automatic,21981.0,Petrol,145.0,47.9,1.4,20000
toyota, C-HR,2017,Manual,46571.0,Petrol,145.0,47.1,0.0,14300
vw, Golf,2019,Manual,712.0,Petrol,145.0,47.1,1.5,17500
vw, Touran,2017,Semi-Auto,12877.0,Diesel,145.0,60.1,2.0,17998
ford, EcoSport,2019,Semi-Auto,109.0,Petrol,145.0,45.6,1.0,16295
bmw, X1,2019,Automatic,9849.0,Diesel,145.0,60.1,2.0,24950
audi, A4,2019,Automatic,5000.0,Diesel,145.0,44.8,2.0,29950
audi, Q5,2018,Semi-Auto,29734.0,Diesel,145.0,56.5,2.0,24850
merc, A Class,2017,Semi-Auto,14823.0,Diesel,145.0,,2.1,18162
vauxhall, Crossland X,2019,Manual,16380.0,Diesel,145.0,62.8,1.5,11121
merc, A Class,2016,Automatic,41816.0,Diesel,20.0,74.3,1.5,12600
vw, Caddy Maxi Life,2019,Semi-Auto,10000.0,Diesel,150.0,46.3,2.0,20950
vw, Golf,2016,Semi-Auto,57600.0,Diesel,30.0,62.8,2.0,14291
bmw, 5 Series,2015,Semi-Auto,40750.0,Diesel,160.0,50.4,3.0,17000
vw, Tiguan,2014,Semi-Auto,54695.0,Diesel,200.0,47.1,2.0,10450
ford, Ka+,2019,Manual,32.0,Petrol,145.0,48.7,1.2,8495
merc, X-CLASS,2019,Automatic,2750.0,Diesel,260.0,35.8,2.3,27995
hyundi, IX20,2015,Manual,29731.0,Petrol,125.0,50.4,1.4,6890
audi, Q2,2017,Manual,87000.0,Diesel,30.0,64.2,1.6,12745
vw, T-Roc,2018,Manual,25700.0,Petrol,150.0,55.4,1.0,16999
toyota, Auris,2016,Manual,23000.0,Diesel,20.0,67.3,1.6,8995
bmw, 2 Series,2014,Manual,43960.0,Diesel,30.0,62.8,2.0,11647
ford, Focus,2018,Manual,11589.0,Diesel,145.0,74.3,1.5,13000
vw, Polo,2007,Manual,83000.0,Petrol,205.0,43.5,1.4,2999
merc, A Class,2017,Automatic,28913.0,Diesel,145.0,74.3,1.5,15035
vw, Tiguan,2017,Semi-Auto,30000.0,Petrol,145.0,,2.0,23495
vauxhall, Corsa,2017,Manual,30390.0,Petrol,145.0,55.4,1.4,6600
ford, Mondeo,2017,Automatic,20397.0,Petrol,145.0,44.8,1.5,15995
ford, Fiesta,2017,Manual,12588.0,Petrol,,65.7,1.0,10260
merc, A Class,2018,Automatic,13717.0,Diesel,145.0,68.9,1.5,17800
ford, Focus,2019,Manual,7620.0,Petrol,145.0,60.1,1.0,14540
ford, Fiesta,2018,Automatic,32366.0,Petrol,145.0,54.3,1.0,12999
vw, Passat,2018,Semi-Auto,20602.0,Petrol,145.0,55.4,1.4,15390
bmw, X5,2013,Automatic,42815.0,Diesel,300.0,37.7,3.0,18400
bmw, 3 Series,2015,Manual,65412.0,Diesel,20.0,68.9,2.0,9299
audi, TT,2016,Manual,22688.0,Petrol,145.0,47.1,1.8,16289
vw, Golf,2019,Semi-Auto,,Petrol,145.0,43.5,1.5,26295
ford, EcoSport,2016,Manual,16866.0,Petrol,125.0,52.3,1.0,9500
ford, Mondeo,2015,Manual,,Diesel,20.0,68.9,2.0,10499
bmw, 2 Series,2018,Semi-Auto,3764.0,Petrol,145.0,53.3,1.5,19000
audi, Q5,2013,Automatic,84000.0,Diesel,260.0,41.5,3.0,17000
ford, C-MAX,2015,Manual,12096.0,Petrol,30.0,55.4,1.0,11711
vauxhall, Corsa,2015,Manual,17392.0,Petrol,,37.7,1.6,11000
vw, Golf,2016,Automatic,24400.0,Petrol,160.0,44.1,2.0,17490
ford, Focus,2018,Manual,19460.0,Petrol,145.0,51.4,1.5,12050
vw, T-Roc,2019,Automatic,,Diesel,145.0,50.4,2.0,23740
bmw, 3 Series,2019,Semi-Auto,5673.0,Diesel,145.0,57.7,2.0,25480
vauxhall, Mokka,2013,Manual,62900.0,Diesel,125.0,,1.7,7495
bmw, 2 Series,2015,Semi-Auto,31383.0,Petrol,,47.1,2.0,16342
toyota, RAV4,2015,Manual,28308.0,Diesel,150.0,53.0,2.0,13495
hyundi, I20,2020,Manual,2637.0,Petrol,145.0,46.3,1.2,12991
vauxhall, Astra,2015,Manual,58926.0,Diesel,0.0,78.5,1.6,5975
vauxhall, Corsa,2015,Manual,28739.0,Petrol,125.0,54.3,1.4,7100
merc, E Class,2018,Automatic,31281.0,Diesel,145.0,72.4,2.0,21500
vauxhall, Astra,2019,Manual,5944.0,Diesel,145.0,58.9,1.6,14989
bmw, 3 Series,2013,Automatic,83944.0,Diesel,,60.1,2.0,9200
audi, Q5,2020,Semi-Auto,5000.0,Diesel,150.0,32.5,3.0,62000
bmw, X5,2019,Semi-Auto,9607.0,Petrol,150.0,27.2,3.0,51990
vauxhall, Mokka X,2019,Manual,11549.0,Petrol,145.0,39.2,1.4,14690
audi, A3,2019,Manual,6469.0,Petrol,145.0,42.8,1.5,19500
ford, Kuga,2017,Manual,20409.0,Petrol,,45.6,1.5,14795
audi, Q5,2017,Automatic,30434.0,Diesel,150.0,55.4,2.0,28000
ford, Focus,2013,Manual,47950.0,Petrol,30.0,,1.0,6500
audi, Q5,2019,Semi-Auto,4327.0,Diesel,145.0,,2.0,33990
audi, A6,2020,Automatic,2234.0,Petrol,145.0,34.0,2.0,37999
merc, CL Class,2019,Automatic,1706.0,Petrol,145.0,,1.3,25745
vauxhall, Mokka X,2018,Semi-Auto,5834.0,Petrol,145.0,43.5,1.4,14500
merc, A Class,2015,Semi-Auto,49816.0,Diesel,,70.6,1.5,10490
hyundi, Tucson,2018,Automatic,12193.0,Diesel,145.0,47.1,2.0,20995
hyundi, Tucson,2017,Semi-Auto,25597.0,Diesel,125.0,57.6,1.7,14998
vauxhall, Viva,2016,Manual,25154.0,Petrol,20.0,62.8,1.0,5490
ford, Kuga,2017,Manual,21827.0,Diesel,125.0,60.1,2.0,13711
bmw, 1 Series,2020,Semi-Auto,101.0,Diesel,145.0,,2.0,31016
audi, TT,2020,Automatic,1500.0,Petrol,145.0,40.9,2.0,30000
bmw, 5 Series,2019,Semi-Auto,7000.0,Petrol,145.0,50.4,2.0,27490
ford, Fiesta,2017,Manual,23060.0,Petrol,0.0,65.7,1.0,8300
vw, Up,2019,Manual,20.0,Petrol,145.0,54.3,1.0,9998
ford, Focus,2019,Automatic,1865.0,Diesel,145.0,67.3,1.5,17320
skoda, Superb,2019,Automatic,7612.0,Petrol,150.0,36.7,1.5,18595
vw, Golf,2015,Manual,37663.0,Petrol,30.0,53.3,1.4,10498
vauxhall, Mokka X,2019,Manual,10.0,Petrol,145.0,39.2,1.4,14948
toyota, Aygo,2018,Manual,9813.0,Petrol,145.0,56.5,1.0,8260
ford, Fiesta,2019,Manual,,Petrol,150.0,55.4,1.0,13900
merc, G Class,2015,Semi-Auto,34400.0,Diesel,570.0,25.2,3.0,52995
vw, Tiguan,2019,Automatic,4191.0,Diesel,145.0,45.6,2.0,31990
vauxhall, Astra,2016,Manual,32766.0,Petrol,125.0,51.4,1.4,9498
vw, Golf SV,2019,Semi-Auto,1000.0,Petrol,145.0,42.8,1.5,20490
ford, Focus,2019,Manual,3169.0,Petrol,145.0,60.1,1.0,17499
audi, Q3,2016,Automatic,29196.0,Diesel,145.0,55.4,2.0,15400
ford, Ka+,2019,Manual,344.0,Petrol,145.0,47.9,1.2,12430
audi, A3,2019,Manual,4493.0,Diesel,145.0,,1.6,22061
toyota, Yaris,2015,Manual,32601.0,Petrol,,55.0,1.3,7298
vauxhall, Astra,2019,Manual,4300.0,Diesel,145.0,58.9,1.6,14250
vauxhall, Meriva,2017,Manual,15475.0,Petrol,150.0,47.9,1.4,9995
merc, B Class,2016,Manual,15601.0,Petrol,145.0,49.6,1.6,12899
merc, A Class,2019,Semi-Auto,3551.0,Petrol,145.0,28.5,1.3,20480
vw, Up,2017,Manual,24388.0,Petrol,20.0,64.2,1.0,8499
skoda, Fabia,2017,Manual,5135.0,Petrol,150.0,58.8,1.2,9650
vauxhall, Mokka X,2018,Manual,4393.0,Petrol,145.0,39.2,1.4,11495
audi, A1,2019,Manual,11120.0,Petrol,145.0,,1.0,15600
bmw, 1 Series,2012,Manual,89462.0,Diesel,30.0,62.8,2.0,7240
toyota, Corolla,2019,Automatic,14417.0,Hybrid,140.0,72.4,2.0,23888
ford, Focus,2017,Manual,8600.0,Petrol,145.0,57.7,1.0,12199
toyota, Aygo,2014,Manual,25127.0,Petrol,0.0,,1.0,5998
vw, Golf,2019,Semi-Auto,15194.0,Petrol,145.0,45.6,1.0,17290
skoda, Superb,2017,Semi-Auto,26065.0,Petrol,145.0,53.3,1.4,16499
vw, Up,2016,Manual,12751.0,Petrol,20.0,64.2,1.0,7498
vw, Golf,2017,Manual,23941.0,Diesel,,67.3,2.0,16700
vw, Polo,2019,Manual,2500.0,Petrol,145.0,51.4,1.0,16790
vauxhall, Mokka,2015,Manual,32993.0,Petrol,200.0,43.5,1.6,7990
merc, CLS Class,2019,Automatic,15263.0,Diesel,,45.6,2.0,35950
ford, B-MAX,2012,Manual,17597.0,Petrol,0.0,80.7,1.4,6500
audi, A4,2016,Manual,22478.0,Diesel,30.0,67.3,2.0,17702
bmw, X1,2017,Semi-Auto,31834.0,Petrol,160.0,44.8,2.0,20950
ford, Fiesta,2013,Manual,55243.0,Petrol,0.0,65.7,1.0,6780
toyota, Yaris,2017,Automatic,24311.0,Petrol,30.0,58.0,1.3,10495
toyota, Yaris,2018,Automatic,26566.0,Hybrid,135.0,76.3,1.5,12990
vauxhall, Astra,2014,Manual,23320.0,Petrol,165.0,44.8,1.6,6625
ford, Fiesta,2016,Manual,38737.0,Petrol,20.0,62.8,1.0,8880
audi, A7,2017,Semi-Auto,14562.0,Diesel,145.0,52.3,3.0,26102
skoda, Superb,2017,Semi-Auto,14188.0,Petrol,145.0,53.3,1.4,16750
ford, Fiesta,2019,Semi-Auto,5572.0,Petrol,145.0,48.7,1.0,15700
ford, Focus,2017,Manual,31953.0,Diesel,,74.3,1.5,10998
ford, Focus,2018,Manual,19729.0,Petrol,145.0,57.7,1.0,13450
ford, Focus,2018,Manual,20186.0,Petrol,145.0,57.7,1.0,11999
ford, Fiesta,2015,Manual,62727.0,Petrol,0.0,65.7,1.0,7999
merc, GLC Class,2019,Semi-Auto,8595.0,Diesel,145.0,56.5,2.1,27949
ford, Kuga,2015,Manual,16365.0,Diesel,,60.1,2.0,12998
merc, C Class,2016,Automatic,21606.0,Diesel,20.0,64.2,2.1,15900
toyota, Yaris,2016,Manual,20779.0,Petrol,30.0,55.0,1.3,9498
bmw, 2 Series,2014,Manual,,Diesel,125.0,58.9,2.0,12302
audi, A1,2014,Manual,90000.0,Diesel,0.0,74.3,1.6,6900
audi, A1,2013,Manual,60000.0,Petrol,30.0,55.4,1.2,7667
hyundi, Ioniq,2019,Automatic,10.0,Hybrid,135.0,78.5,1.6,18990
toyota, Auris,2014,Automatic,51000.0,Hybrid,0.0,74.3,1.8,9440
ford, Grand Tourneo Connect,2016,Manual,13000.0,Diesel,30.0,64.2,1.5,13995
toyota, Yaris,2014,Manual,37000.0,Petrol,125.0,52.3,1.3,5990
ford, Fiesta,2016,Manual,42000.0,Petrol,,54.3,1.2,6995
ford, EcoSport,2017,Manual,11653.0,Petrol,160.0,44.8,1.5,9400
skoda, Citigo,2017,Manual,27252.0,Petrol,20.0,64.2,1.0,5830
merc, GLC Class,2019,Semi-Auto,,Diesel,145.0,41.5,2.1,31399
hyundi, Ioniq,2019,Automatic,2844.0,Hybrid,140.0,1.1,1.6,22998
vw, Polo,2018,Semi-Auto,21484.0,Petrol,145.0,46.3,1.0,13840
merc, C Class,2019,Semi-Auto,6783.0,Petrol,,44.1,1.5,24699
vw, Polo,2017,Manual,20954.0,Petrol,20.0,60.1,1.2,9684
ford, C-MAX,2017,Manual,11005.0,Petrol,150.0,44.1,1.6,11498
bmw, 1 Series,2018,Automatic,748.0,Petrol,145.0,47.9,2.0,17850
hyundi, I20,2016,Manual,19947.0,Petrol,30.0,55.4,1.2,6990
vauxhall, Corsa,2019,Manual,2252.0,Petrol,145.0,43.5,1.4,9700
vw, Golf,2016,Manual,32000.0,Petrol,200.0,39.8,2.0,18991
ford, Kuga,2019,Manual,11658.0,Petrol,145.0,35.3,1.5,17990
merc, A Class,2017,Manual,24155.0,Petrol,150.0,51.4,1.6,16250
skoda, Kodiaq,2018,Automatic,21343.0,Diesel,145.0,56.5,2.0,24695
audi, A1,2020,Manual,4000.0,Petrol,150.0,49.6,1.0,18990
audi, A4,2018,Semi-Auto,14860.0,Petrol,145.0,50.4,1.4,20171
vauxhall, Crossland X,2019,Manual,16064.0,Petrol,,47.1,1.2,11300
audi, A6,2015,Manual,109000.0,Diesel,30.0,64.2,2.0,12794
vauxhall, Corsa,2016,Manual,24880.0,Petrol,125.0,54.3,1.4,7000
vw, Passat,2015,Manual,49959.0,Diesel,20.0,68.9,1.6,10490
skoda, Rapid,2013,Manual,51997.0,Petrol,30.0,56.5,1.2,5990
bmw, 4 Series,2018,Automatic,1300.0,Petrol,145.0,48.7,2.0,22950
vauxhall, Astra,2016,Manual,52636.0,Diesel,0.0,78.5,1.6,7050
vw, Touran,2010,Manual,78484.0,Diesel,205.0,46.3,2.0,5295
audi, Q7,2019,Automatic,9898.0,Diesel,145.0,32.8,3.0,47000
audi, A3,2013,Semi-Auto,30973.0,Petrol,125.0,50.4,1.8,13930
merc, C Class,2016,Semi-Auto,31360.0,Diesel,20.0,64.2,2.1,16390
skoda, Fabia,2016,Manual,15658.0,Petrol,20.0,58.8,1.0,7490
vauxhall, Corsa,2015,Manual,27893.0,Petrol,30.0,55.4,1.4,6490
vauxhall, Viva,2016,Manual,33000.0,Petrol,20.0,62.8,1.0,5398
hyundi, Tucson,2019,Manual,17815.0,Petrol,145.0,34.9,1.6,15498
audi, A4,2018,Semi-Auto,10223.0,Petrol,150.0,36.7,3.0,27390
vw, Touran,2019,Semi-Auto,2500.0,Petrol,145.0,38.7,1.5,25790
bmw, 3 Series,2019,Manual,3093.0,Diesel,145.0,54.3,2.0,26450
audi, Q3,2017,Manual,35964.0,Petrol,145.0,49.6,1.4,17500
vauxhall, Astra,2019,Manual,7000.0,Petrol,,45.6,1.6,18799
merc, E Class,2017,Semi-Auto,47400.0,Diesel,145.0,65.7,2.0,20599
audi, A6,2019,Semi-Auto,9909.0,Diesel,145.0,35.8,3.0,49995
ford, Fiesta,2013,Manual,70048.0,Petrol,0.0,65.7,1.0,5698
bmw, 5 Series,2014,Semi-Auto,34682.0,Diesel,125.0,60.1,2.0,15995
vauxhall, Corsa,2017,Manual,23772.0,Petrol,30.0,55.4,1.4,7071
ford, Galaxy,2017,Automatic,19921.0,Diesel,145.0,52.3,2.0,18500
ford, Mondeo,2012,Automatic,28139.0,Diesel,160.0,50.4,2.0,7499
vw, Golf,2016,Manual,20665.0,Diesel,0.0,74.3,1.6,11995
vw, Tiguan,2018,Manual,14438.0,Petrol,145.0,46.3,1.4,18995
vauxhall, Corsa,2019,Manual,9810.0,Petrol,145.0,43.5,1.4,12000
vauxhall, Astra,2017,Manual,23732.0,Petrol,125.0,51.4,1.4,9495
vw, Tiguan,2019,Semi-Auto,8829.0,Diesel,145.0,39.8,2.0,27495
vw, Golf,2017,Semi-Auto,17618.0,Hybrid,140.0,166.2,1.4,20499
audi, A4,2017,Semi-Auto,35712.0,Petrol,145.0,53.3,2.0,18000
ford, Fiesta,2016,Manual,15543.0,Petrol,125.0,54.3,1.2,7891
vw, Polo,2019,Manual,2133.0,Petrol,145.0,48.7,1.0,13885
audi, Q7,2019,Automatic,10.0,Diesel,145.0,33.6,3.0,41495
vauxhall, Insignia,2018,Manual,40543.0,Diesel,145.0,53.3,2.0,14998
vw, Golf,2014,Automatic,40192.0,Diesel,30.0,62.8,2.0,12999
vauxhall, Zafira,2013,Manual,279000.0,Diesel,150.0,55.4,1.7,1395
vw, Passat,2019,Semi-Auto,3000.0,Diesel,,44.1,2.0,28199
bmw, 1 Series,2015,Manual,56000.0,Diesel,20.0,68.9,2.0,8990
vauxhall, Astra,2017,Automatic,26668.0,Petrol,125.0,50.4,1.4,10087
bmw, 1 Series,2017,Manual,20506.0,Diesel,145.0,,2.0,13040
bmw, X3,2016,Automatic,37075.0,Diesel,200.0,47.9,3.0,18000
vw, Golf,2020,Semi-Auto,2000.0,Diesel,145.0,53.3,2.0,21399
ford, EcoSport,2020,Manual,22.0,Petrol,145.0,53.3,1.0,20790
ford, Focus,2015,Manual,82446.0,Diesel,0.0,74.3,1.5,6250
vw, Tiguan,2019,Manual,11007.0,Diesel,145.0,47.9,2.0,22446
audi, A5,2019,Automatic,500.0,Diesel,,49.6,2.0,27500
ford, Focus,2017,Manual,37166.0,Petrol,145.0,60.1,1.0,9975
ford, Focus,2017,Manual,10044.0,Diesel,150.0,,2.0,17298
bmw, 1 Series,2015,Manual,47000.0,Petrol,125.0,53.3,1.5,8990
vw, Golf,2016,Manual,27712.0,Diesel,20.0,67.3,2.0,15371
hyundi, I30,2016,Manual,42310.0,Diesel,20.0,72.4,1.6,9795
